,id,original_title,release_date,runtime,genres,budget,revenue,vote_average,vote_count,popularity,overview
2914,9099,Sgt. Bilko,1996-03-29,90,Comedy,39000000,37956793,5.8,292,8.748,The army is known for churning out lean mean fighting machines intent on protecting our great nation. Sergeant Ernie Bilko is the leader of a ragtag group of the sorriest soldiers ever to enlist in the armed forces.
2915,7863,Shine,1996-08-15,105,Drama,5500000,35892330,7.4,526,10.962,"Pianist David Helfgott, driven by his father and teachers, has a breakdown. Years later he returns to the piano, to popular if not critical acclaim."
2916,28121,A Thin Line Between Love and Hate,1996-04-04,108,"Comedy,Thriller,Crime,Romance",8000000,34746109,5.8,65,7.152,"Nightclub manager Darnell Wright is a perpetual playboy who is almost as devoted to his job as he is to the pursuit of beautiful women. After he sets his sights on the ultra-classy Brandi Web, he launches an all-out assault to win her heart. Ultimately, charm, lust and passion prevail, but Darnell learns the hard way that when you play, you pay. Brandi is much harder to get rid of than she was to get--especially when she realizes that she has a rival vying for Darnell's affection. When he finally decides to call it quits, Brandi becomes an obsessed femme fatale stalking the new love of her life."
2917,9591,That Thing You Do!,1996-10-04,108,"Comedy,Drama,Romance,Music",26000000,34585416,6.9,673,11.266,"A Pennsylvania band scores a hit in 1964 and rides the star-making machinery as long as it can, with lots of help from its manager."
2918,10874,Muppet Treasure Island,1996-02-16,100,"Action,Comedy,Music,Family,Adventure,Romance",31000000,34327391,6.5,304,7.276,"After telling the story of Flint's last journey to young Jim Hawkins, Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they hire out a boat and crew to find the hidden treasure, which was revealed by Bones before he died. On their voyage across the seas, they soon find out that not everyone on board can be trusted."
2919,12498,Sling Blade,1996-08-30,135,Drama,1200000,34100000,7.6,613,7.507,"Karl Childers is a mentally disabled man who has been in the custody of the state mental hospital since the age of 12 for killing his mother and her lover. Although thoroughly institutionalized, Karl is deemed fit to be released into the outside world."
2920,10830,Matilda,1996-08-02,98,"Comedy,Family,Fantasy",36000000,33459416,7.1,3644,54.353,An extraordinarily intelligent young girl from a cruel and uncaring family discovers she possesses telekinetic powers and is sent off to a school headed by a tyrannical principal.
2923,11107,Eddie,1996-05-31,100,"Action,Comedy",30000000,31387164,5.5,140,6.909,"Eddie is a New York limo driver and a fanatical follower of the New York Knicks professional basketball team. The team is struggling with a mediocre record when, in mid-season, ""Wild Bill"" Burgess, the new owner, as a public relations gimmick, stages an 'honorary coach' contest, which Eddie wins. The fans love it, so ""Wild Bill"" fires the coach and hires her. She takes the bunch of overpaid prima"
2924,10779,The Frighteners,1996-07-18,110,"Horror,Comedy",30000000,29359216,6.9,1213,13.443,"Once an architect, Frank Bannister now passes himself off as an exorcist of evil spirits. To bolster his facade, he claims his ""special"" gift is the result of a car accident that killed his wife. But what he does not count on is more people dying in the small town where he lives. As he tries to piece together the supernatural mystery of these killings, he falls in love with the wife of one of the victims and deals with a crazy FBI agent."
2925,10539,James and the Giant Peach,1996-04-12,79,"Adventure,Animation,Family,Fantasy",38000000,28946127,6.5,1083,17.1,"When the young orphan boy James spills a magic bag of crocodile tongues, he finds himself in possession of a giant peach that flies him away to strange lands."
2926,10535,Spy Hard,1996-05-24,81,"Comedy,Action",18000000,27000000,5.3,500,10.176,"The evil Gen. Rancor has his sights set on world domination, and only one man can stop him: Dick Steele, also known as Agent WD-40. Rancor needs to obtain a computer circuit for the missile that he is planning to fire, so Steele teams up with Veronique Ukrinsky, a KGB agent whose father designed the chip. Together they try to locate the evil mastermind's headquarters, where Veronique's father and several other hostages are being held."
2927,17182,Eye for an Eye,1996-01-12,101,"Thriller,Crime",20000000,26877589,6.1,282,7.469,"It's fire and brimstone time as grieving mother Karen McCann takes justice into her own hands when a kangaroo court in Los Angeles fails to convict Robert Doob, the monster who raped and murdered her 17-year-old daughter."
2928,755,From Dusk Till Dawn,1996-01-19,108,"Horror,Action,Thriller,Crime",19000000,25836616,7.0,4957,31.541,"Seth Gecko and his younger brother Richard are on the run after a bloody bank robbery in Texas. They escape across the border into Mexico and will be home-free the next morning, when they pay off the local kingpin. They just have to survive 'from dusk till dawn' at the rendezvous point, which turns out to be a Hell of a strip joint."
2930,11076,Fly Away Home,1996-09-13,107,"Action,Adventure,Drama,Family",22000000,25143818,6.8,375,10.395,"Amy is only 13 years old when her mother is killed. She goes to Canada to live with her father, an eccentric inventor whom she barely knows. Amy is miserable in her new life... until she discovers a nest of goose eggs that were abandoned when a local forest is torn down. The eggs hatch and Amy becomes ""Mama Goose"". When Winter comes, Amy, and her dad must find a way to lead the birds South..."
2931,11543,Kingpin,1996-07-04,114,Comedy,27000000,25023434,6.5,691,14.973,"After bowler Roy Munson swindles the wrong crowd and is left with a hook for a hand, he settles into impoverished obscurity. That is, until he uncovers the next big thing: an Amish kid named Ishmael. So, the corrupt and the hopelessly naive hit the circuit intent on settling an old score with Big Ern."
2932,9100,The Craft,1996-05-03,101,"Horror,Drama,Fantasy",15000000,24819936,6.7,1489,27.828,"A Catholic school newcomer falls in with a clique of teen witches who wield their powers against all who dare to cross them -- be they teachers, rivals or meddlesome parents."
2934,9623,The Juror,1996-02-02,118,Thriller,44000000,22754725,5.5,300,8.477,"With his gangster boss on trial for murder, a mob thug known as ""the Teacher"" tells Annie Laird she must talk her fellow jurors into a not-guilty verdict, implying that he'll kill her son Oliver if she fails. She manages to do this, but, when it becomes clear that the mobsters might want to silence her for good, she sends Oliver abroad and tries to gather evidence of the plot against her, setting up a final showdown."
2935,10723,Bulletproof,1996-09-06,84,"Comedy,Crime,Action",25000000,22611954,5.6,474,8.359,"An undercover police officer named Rock Keats befriends a drug dealer and car thief named Archie Moses in a bid to catch the villainous drug lord Frank Coltan. But the only problem is that Keats is a cop, his real name is Jack Carter, and he is working undercover with the LAPD to bust Moses and Colton at a sting operation the LAPD has set up."
2936,6346,The Chamber,1996-10-11,113,"Crime,Drama",50000000,22540359,6.0,210,10.112,"Idealistic young attorney Adam Hall takes on the death row clemency case of his racist grandfather, Sam Cayhall, a former Ku Klux Klan member he has never met."
2937,3573,Emma,1996-08-02,121,"Romance,Comedy,Drama",6000000,22231658,6.8,503,10.744,"Emma Woodhouse is a congenial young lady who delights in meddling in other people’s affairs. She is perpetually trying to unite men and women who are utterly wrong for each other. Despite her interest in romance, Emma is clueless about her own feelings, and her relationship with gentle Mr. Knightly."
