,id,original_title,genres,release_date,vote_average,vote_count,popularity,budget,revenue,overview
0,1011698,Louisiana Lou,,1900-11-01,0,0,0.6,0,0,
1,1011688,The Midnight Son,,1900-01-01,0,0,0.6,0,0,
2,971727,Chez le Photographe,,1900-01-01,0,0,0.6,0,0,Hi-jinx with a clown photographer
3,971718,La Korrigane,,1900-01-01,0,0,0.6,0,0,3 women dance
4,971714,Le cygne,,1900-01-01,0,0,0.6,0,0,woman dances
5,971698,Danse Louis XV,,1900-01-01,0,0,0.6,0,0,
6,971696,La Reve,,1900-01-01,0,0,0.6,0,0,Woman dances with fan
7,971694,Le Cid,,1900-01-01,0,0,0.6,0,0,Man and woman dance.
8,971677,Le Troupier Pompette,,1900-01-01,0,0,0.6,0,0,Guy with a Handkerchief
9,971674,Une poule introduite dans un concert,,1900-01-01,0,0,0.6,0,0,Man plays piano
10,971668,Duo,,1900-01-01,0,0,0.6,0,0,"Singing ""La Chanson du tambour-major"""
11,971661,Pourquoi garder ton coeur?,,1900-01-01,0,0,0.6,0,0,Woman sings.
12,971660,Fleur de l'ame,,1900-01-01,0,0,0.6,0,0,Woman sings.
13,971653,Ma cousine,,1900-01-01,0,0,0.6,0,0,Woman dances the polka.
14,968312,Two Laughing Men,,1900-01-01,0,0,0.6,0,0,Two men lose it laughing at something in a magazine
15,968283,Train Load of C.I.V.s Leaving Southampton,Documentary,1900-01-01,0,0,0.6,0,0,"Back in Blighty - after fighting in the Boer War, these volunteer soldiers are heading home to London and Middlesex"
16,961893,Solser en Hesse,Comedy,1900-04-01,0,0,0.6,0,0,"Solser en Hesse was a short Dutch silent film featuring the comedians Lion Solser and Piet Hesse. the film was first distributed in the Netherlands by 'Edison's Ideal' in 1900, and second film starring the two men and under the same name was released in 1906 by 'The Royal Bioscope'. Both films are lost."
17,940569,"Kinematographische Studien an Impatiens, Vicia, Tulipa, Mimosa und Desmodium von W. Pfeffer (1898-1900)",Documentary,1900-01-01,0,0,0.6,0,0,"Plant movements in historical films by Wilhelm Pfeffers: geotropic bending of a horizontal Impatiens glandulifera; germination of Vicia faba; development and flowering in tulip, leaf movement in Mimosa speggazzinii and Desmodium gyrans."
18,936933,The Prince of Darkness,,1900-01-01,0,0,0.6,0,0,"In this picture some very remarkable effects are obtained by the reversal of the motion of the negative. A man comes home, somewhat under the influence of liquor, and starts to remove his outer clothes. As fast as he removes each article and throws it from him, it immediately flies back, and when he is completely bewildered by this weird proceeding, His Satanic Majesty suddenly appears, and the man collapses."
19,915317,L'illusioniste,,1900-12-13,0,0,0.6,0,0,A magician dressed as Mephistopheles conjures up a variety of people and objects in this short film.
20,1014108,Malta,,1901-01-01,0,0,0.6,0,0,A panorama shot of the Malta island.
21,997536,Nora's 4th of July,,1901-07-01,0,0,0.6,0,0,"Willie puts a pack of firecrackers in the flour which Nora is preparing for her dough. A policeman comes in and is entertained by Nora. Willie in the meantime explodes the firecrackers, covering Nora and policeman with the contents of the pan.  —AMB Picture Catalogue"
22,983092,Rompeolas y visita a la escuadra inglesa,,1901-01-01,0,0,0.6,0,0,Documentary filmed by Fructuoso Gelabert at the Spanish coast.
23,969171,Mister Moon,"Fantasy,Comedy",1901-01-01,0,0,0.6,0,0,"Likely a popular routine from Percy Honri's musical theatre show. His face is seen poking through a blackout curtain, made up as the man in the moon. A hat and puppet body appears, strumming a ukulele."
24,946434,"Pigeon Farm at Los Angeles, Cal.",,1901-12-19,0,0,0.6,0,0,"In this picture we show the largest pigeon farm in the world, consisting of hundreds of pigeon houses of all sizes. One of the attendants at the farm throws out feed to the pigeons. Immediately the air is filled with hundreds of thousands of flying birds. This is a most remarkable subject and bound to please the most exciting audiences. Sold complete or in separate lengths."
25,944293,سوار شدن بانوان به ماشین دودی,Documentary,1901-01-01,0,0,0.6,0,0,Women getting on and riding Tehran-Rey railway tram.
26,944149,بازسازی یک صحنه بر پشت بام,Drama,1901-01-01,0,0,0.6,0,0,"This film that is recorded on the roof of Golestan Palace, shows Mozaffar ad-Din Shah Qajar and the rest of palace residents walking and looking far at the sky to watch or shoot birds. It might at first look like a short documentary movie but it is actually a drama in which the Shah plays the role of himself in an attempt to remake the real hunting/watching scene."
27,944135,نمایش بقال بازی در کاخ,Comedy,1901-01-01,0,0,0.6,0,0,"This film is a footage of multiple comedic performances called ""Baghal Bazi"" in the royal palace for Mozaffar ad-Din Shah. It includes items as Stick hitting, Negotiate with an Arab, foot whipping of the dwarf."
28,944123,گذر خدمتگزاران از رودخانه,Documentary,1901-01-01,0,0,0.6,0,0,"One of the first ever films Mirza Ebrahim Khan made in Iran, shows the servants of the Shah crossing a river (probably Jajrood river) with horses and lots of loadings."
29,930746,A Mighty Tumble,Documentary,1901-11-01,0,0,0.6,0,0,Razing a four story brick building. The structure is pushed over as a whole and falls with a terrific crash.
30,915321,Une nuit terrible,"Comedy,Fantasy",1901-12-13,4,1,0.6,0,0,"A man tries to climb ito bed to get a night's sleep. Every time he does, the bed suddenly is someplace else and he falls on the floor."
31,894892,Slavnostní vysvěcení mostu císaře Františka I.,,1901-07-01,0,0,0.6,0,0,Only part of the film has survived.
32,884154,Japanese Schoolchildren,Documentary,1901-01-01,0,0,0.6,0,0,Film produced by the Warwick Trading Company.
33,880506,Buxton Skyline,,1901-01-01,0,0,0.6,0,0,"The imposing sight of Buxton's Georgian Crescent and the 18th century Devonshire Dome behind it is as familiar to locals today as it would have been to this film's Edwardian audience. Commissioned from travelling filmmakers Mitchell and Kenyon by exhibitor Mr Tweedale, the film was shown in February 1901 in the Pavilion theatre, part of the then unfinished Buxton Opera House.  For Buxton Skyline, Mitchell and Kenyon made a relatively rare departure from their more typical scenes of bustling crowds. The long, slow panning shot is unusually ambitious for this early period in film's history, and it's not surprising that keeping the camera steady proved a challenge too far given the technology available."
34,862174,El regimiento ciclista,,1901-01-01,0,0,0.6,0,0,Silent black and white movie by pioneer of argentine cinema Eugenio Cardini.
35,862172,La revista de la escuadra argentina,,1901-06-07,0,0,0.6,0,0,Silent black and white film from Argentina made in 1901.
36,861906,Escenas callejeras,,1901-01-01,0,0,0.6,0,0,First rudiment of the plot.
37,861137,Bohemia Criolla,,1901-10-23,0,0,0.6,0,0,Black and white argentinian movie from 1901.
38,846771,Monsieur Et Madame Sont Pressés,,1901-01-01,0,0,0.6,0,0,Silent film.
39,846770,La Chasse Est Ouverte,,1901-01-01,0,0,0.6,0,0,Silent film.
40,973056,Agnes May Turner on a Swing,Documentary,1902-01-01,0,0,0.6,0,0,"Agnes May Turner on a swing, early color film."
41,973052,Scarlet Macaw on Perch,Documentary,1902-01-01,0,0,0.6,0,0,"Scarlet Macaw on a perch,  early color film."
42,944285,زوجی در یک رستوران فرانسوی,,1902-01-01,0,0,0.6,0,0,"Part of the old positives found in Golestan palace after many years, this film is probably recorded by Mirza Ebrahim Khan Akkas Bashi in France, during the Shah's second travel to Europe in 1902."
43,939646,Mer,Documentary,1902-02-01,0,0,0.6,0,0,Waves crashing against rocks.
44,916090,Ringling Bros. Circus Parade,Documentary,1902-07-01,6,5,0.6,0,0,"Through special arrangements with Ringling Brothers, we have obtained the finest circus parade caught by a moving picture camera."
45,915323,Bi-centennial Jubilee Parade,Documentary,1902-11-13,0,0,0.6,0,0,"A splendid view of the color companies of the Gardes Regiments passing in review before Emperor William and his royal guests in front of the Zeughaus, Berlin, on the occasion of the 200th anniversary of the foundation of the Kingdom of Prussia."
46,899856,Przygoda dorożkarza,Comedy,1902-09-01,0,0,0.6,0,0,
47,871960,New York's New Subway,Documentary,1902-11-08,0,0,0.6,0,0,"A view of the work in the big excavation for the Rapid Transit Tunnel at Union Square, New York."
48,846763,Ride On A Tram Car Through Belfast,,1902-01-01,0,0,0.6,0,0,Silent film.
49,831757,Fort-de-France : négrillons jouant sous les arbres,Documentary,1902-02-10,0,0,0.6,0,0,
50,831751,Fort-de-France : femmes portant des corbeilles,Documentary,1902-02-10,0,0,0.6,0,0,
51,820035,To nejlepší číslo,Comedy,1902-10-06,0,0,0.6,0,0,
52,811733,Footit et Chocolat du Nouveau Circus. Entrée des echasses.,,1902-01-01,0,0,0.6,0,0,A short film
53,773095,Edward VII's Coronation,,1902-08-01,0,0,0.6,0,0,"Film of Edward VII's coronation. Appears on the BFI DVD ""A Royal Occasion""."
54,769413,The Hindoo Fakir,,1902-02-01,0,0,0.6,0,0,"A remarkable and mystifying picture, showing a Hindoo Fakir going through a series of tricks."
55,764856,Le chien et la pipe,Comedy,1902-11-16,0,0,0.6,0,0,"Old gentleman stretches himself on the long seat of a French railway car, after placing numerous bundles in the rack above him, and also in the rack over the seat in the opposite side of the compartment. Train stops at next station and lady enters with her pet dog. Having bundles of her own which she wishes to place in the rack over her seat, she takes down the old man's bundles and places them on him and his seat. She then begins to fondle the dog. Old man gets angry, takes his large pipe and begins to smoke. Lady objects and after an argument snatches the pipe from the man and throws it out the window. The man reciprocates by throwing the dog out. Lady enraged, tugs vigorously at the bell rope. Train stops and scene changes to outside. Behold the dog sitting on his haunches with the pipe in his mouth, much to the surprise of the old gentleman and lady, and also the audience."
56,730536,The Flying Train,Documentary,1902-11-01,7.4,7,0.6,0,0,"The Flying Train depicts a ride on a suspended railway. The footage is almost as impressive as the feat of engineering it captures. For many years our curators believed our Mutoscope rolls were slightly shrunken 70mm film, but they were actually shot on Biograph’s proprietary 68mm stock. Formats like Biograph’s 68mm and Fox’s 70mm Grandeur are of particular interest to researchers visiting the Film Study Center because the large image area affords stunning visual clarity and quality, especially compared to the more standard 35mm or 16mm stocks."
57,728379,St. John's Guild. Crippled Children to and from Wagon,Documentary,1902-09-01,0,0,0.6,0,0,
58,722416,Powrót birbanta,Comedy,1902-09-16,10,1,0.621,0,0,First narrative polish film. The janitor sweeps the pavement in front of the tenement house. A carriage comes with a rather solidly inserted young man. He is well-dressed but has lost all his strength. Merry Fellow needs help.
59,722413,Ruch uliczny przed pomnikiem Mickiewicza,Documentary,1902-03-01,1,1,0.6,0,0,Lost film by Kazimierz Prószyński. The film presented about street traffic in front of Mickiewicz’s monument in Warsaw.
60,1007895,"Sarnia Tunnel, Grand Trunk Railway",Documentary,1903-01-01,0,0,0.915,0,0,"Here, on Grand Trunk's main line between Canada and the US, one of Biograph's early production crews rode the pilot of a locomotive from Sarnia, Ontario to Port Huron, MI. The film features a view of the illuminated interior of Sarnia's St. Clair Tunnel and a lap dissolve which fades into the exit of the tunnel-- An impressive technique still in its infancy."
61,944200,ورود هیئت فرستاده دربار بریتانیا به تهران,Documentary,1903-02-02,0,0,0.6,0,0,"The films shows the arrival of a group from the British court in Tehran from the streets to the palace, in order to gift the Order of Garter to Mozaffar Ad-Din Shah , on behalf of King Edward VII. At the head of the delegation Lord Lansdowne, Foreign Secretary and Sir Arthur Hardinge, senior council of British Empire can be seen."
62,941341,Hooligan in Jail,,1903-01-01,0,0,0.6,0,0,A comic looking prison eats soup
63,937281,Jésus succombe sous sa croix,Drama,1903-01-01,0,0,0.6,0,0,"Jesus is forced to carry the cross along the path, but his weakness causes him to sink under the weight of the cross. Simon of Cyrene helps him, the soldiers hit and kick them."
64,937280,Jésus parmi les docteurs,Drama,1903-01-01,0,0,0.6,0,0,"Jesus appears, the doctors and sages who were engaged in a discussion listen to him amazed by his words of wisdom."
65,937279,Jésus et la samaritaine,Drama,1903-01-01,0,0,0.6,0,0,"To fill their jars with water, a group of women gathered around the well. At one point comes Samaria, a woman known for her bad temper. Jesus appears and grants her forgiveness for her sins."
66,937277,Jésus est présenté au peuple,Drama,1903-01-01,0,0,0.6,0,0,"Jesus is brought before him again, Pontius Pilate washes his hands to show that he has no responsibility in the death of this man and hands him over to the crowd."
67,937276,Jésus devant Pilate,Drama,1903-01-01,0,0,0.6,0,0,"A thief named Barabbas and Jesus are brought before Pilate, Pilate says Christ innocent. People say ""Crucify him and deliver us Barabbas!"""
68,937275,Jésus chassant les vendeurs du temple,Drama,1903-01-01,0,0,1.341,0,0,Jesus enters the temple while the merchants are selling their wares. Jesus overturns the tables of the money lenders by showing them their error.
69,937274,Jésus au jardin des oliviers,Drama,1903-01-01,0,0,0.6,0,0,"An angel appears to Jesus, who comforts him while he is in the garden of olives and is praying for the strength to do the will of the Father."
70,937095,Cervino 1901,"Documentary,History",1903-01-01,0,0,0.6,0,0,
71,930749,Weighing the Baby,Documentary,1903-10-01,0,0,0.6,0,0,"A pretty domestic scene showing the proud father, with the assistance of the nurse and doctor, tying the little one in a towel and weighing it with a spring scale."
72,915330,Man Overboard! 'Indiana',Documentary,1903-11-13,0,0,0.6,0,0,The USS Indiana stages a rescue operation of a crewman that's fallen overboard.
73,881871,L'ours et la sentinelle,"Adventure,Comedy",1903-08-23,0,0,0.6,0,0,"A sentry is surprised by a bear and is trapped atop his guardhouse, until the timely intervention of a thief distracts the bear."
74,865545,Arrival of the Stage at Wawona Hotel en Route to Yosemite,Documentary,1903-01-02,0,0,0.6,0,0,"This film was part of a lecture series conducted by Burton Holmes showing a mix of lantern slides and motion pictures of Yosemite entitled, “The Yosemite Valley, Nature’s Scenic Masterpiece.” It was just one tiny piece of a long lecture that illustrated the journey to Yosemite and a visit to all of its wonders."
75,862167,"Pica, pica Compadrito",,1903-01-01,0,0,0.6,0,0,Staging of a song by Miguel F. López.
76,846739,Marie-Antoinette,,1903-01-01,0,0,0.6,0,0,Silent film.
77,840504,"Hiawatha, the Messiah of the Ojibway",Drama,1903-01-01,0,0,0.6,0,0,"20 scenes: The birth, life, marriage and death of Hiawatha."
78,822551,Biskra : enfants indigènes ramassant des pièces de monnaie,Documentary,1903-04-01,0,0,0.6,0,0,
79,822549,Entrée du “Charlemagne” à Bizerte,Documentary,1903-04-29,0,0,0.6,0,0,
80,1024581,Beyond the Danger Line,Documentary,1904-09-15,0,0,0.6,0,0,"It's another crowded day in the water at Coney Island, with people shoving small boats out of the way so they can have enough room the splash about in the water next to the half million or so other people trying to get away from the crowds."
81,1015245,As Seen on the Curtain,Documentary,1904-01-21,0,0,0.6,0,0,"A woman in a dressing gown peeks out her window and then pulls down the shade. She then takes off the gown and proceeds to put on clothes, offering a salacious hint."
82,1012534,A Cake Walk on the Beach at Coney Island,Documentary,1904-08-14,0,0,0.6,0,0,People doing the Cake Walk dance on the Beach at Coney Island.
83,1011843,The Kiddies and the Rabbits,Documentary,1904-09-12,0,0,0.6,0,0,Kids playing with rabbits.
84,1007892,Marcel Proust at Elaine Greffulhe's Wedding,Documentary,1904-01-01,0,0,0.6,0,0,"The only known film footage of Marcel Proust (identified by Canadian professor Jean-Pierre Sirois-Trahan) shows the French writer at a wedding as he descends a staircase unaccompanied, speedily walking past the slower couples to his right."
85,1003917,The Chicken Thief,,1904-12-01,0,0,0.6,0,0,Two black men are stealing chickens and get chased by the white farmers.
86,944193,Automobiling Among the Clouds,Documentary,1904-08-01,0,0,0.6,0,0,"A procession of American and European automobiles--including such makes as Daimlers, Mercedes, Stanley Steamers and Pierces-- drive up and down the steep roads on Mt. Washington, New Hampshire. Some of them struggle with the steep grade. A hiker persists in sequential shots. It's unknown whether the film was an attempt to document a race or rally, or merely present picturesque actuality. It's also been surmised that audiences of the day might have bet on the film's numbered cars."
87,940748,"Westinghouse Employees, Westinghouse Works",Documentary,1904-05-19,0,0,0.6,0,0,Employees leaving Westinghouse Works .
88,930591,"M. Lavelle, Physical Culture, no. 1",Documentary,1904-01-01,0,0,0.6,0,0,"This is a single camera position film of muscle-flexing exercises by a professional physical culturist. The expansion, contraction, and flexing of the muscles and chest were done to display not only the prowess but also the control of the demonstrator."
89,930405,Bubbles!,,1904-02-01,0,0,0.6,0,0,Three girls in evening costumes seated about a table blowing bubbles. As the bubbles are formed the young ladies drop them on the table and blow them across the surface.
90,930401,Alone,Documentary,1904-07-01,0,0,0.841,0,0,"A small child in the surf at the seashore. The child is evidently frightened at the rushing waves and stands terrified until a larger wave than usual comes along, whereupon the child turns and runs toward the shore."
91,928057,A Brush Between Cowboys and Indians,Western,1904-05-01,0,0,0.6,0,0,"Shows a band of mischievous cowboys being chased by Indians. A number of shots are fired at the pursuing Indians by the cow punchers, and the Indians' arrows are seen landing in the water pretty close to the fleeing men."
92,928055,Western Stage Coach Hold Up,Western,1904-05-01,0,0,0.6,0,0,"A band of robbers are playing cards in the foreground of the picture. Suddenly one of the gang who has been on the lookout for the stage coach rides up in great haste. They quickly dodge behind a clump of trees and lay in wait. Soon the coach appears and is stopped by the bandits. The occupants are compelled to come down from their hiding places at the point of the gun and after being relieved of their valuables, are allowed to continue on their way. As soon as the stage drives off the robbers make for their ponies and take to the woods."
93,915331,Poursuite accidentée,Comedy,1904-12-13,0,0,0.6,0,0,A man rides a bike into the water and two officers tries to help him.
94,895373,Renard et lapins,Documentary,1904-09-24,0,0,0.6,0,0,
95,884156,Japanese State Procession,Documentary,1904-07-01,0,0,0.6,0,0,Early 20th century film footage of Japan.
96,884155,Japanese Funeral,Documentary,1904-01-01,0,0,0.6,0,0,Early 20th century film footage of Japan.
97,861378,Los políticos,,1904-01-01,0,0,0.6,0,0,Silent black and white film from argentina made in 1901.
98,847278,Une bonne histoire,Comedy,1904-09-24,0,0,0.6,0,0,"A man of the cloth relates a good story to a fellow clergyman. A hearty chuckle is had. Released by Pathé in the US as a split reel along with the documentary Renard et lapins (1904), the drama Dispute de joueurs (1904) and the comedy Amateur de glaces (1904)."
99,846750,Immagini Dalla Cina 1901-1904,,1904-01-01,0,0,0.6,0,0,"In Yunnan, at the end of the Qing dynasty, Auguste François (1857-1935), a consul, photographer and amateur ethnographer, documents with a camera provided by Léon Gaumont scenes of daily life in the streets of Yunnanfu (now Kunming), but also more exceptional events such as a dragon dance or Chinese theatre performance (in which all female roles are played by men). The Cinémathèque française and the CNC present a short selection of this ongoing safeguarding work. Rue du Faubourg du Sud à Yun-Nan-Sen (n. 1203) Retour à Yun-Nan-Sen du Général en chef Licou (n. 1285) Le Barbier dans la rue (n. 1242) La Chasse aux poux (n. 1235) Le Jeu du dragon (n. 1236) Fumeurs d’opium (n. 1224) Repas chinois (n. 1225) Danseuse (n. 1260)"
100,1021453,La Caverne Infernale,Fantasy,1905-01-01,0,0,0.6,0,0,"In the caves of hell, Satan stokes the eternal flames and evokes the souls of the damned, whom he turns to dust and plunges into the infernal depths."
101,1008246,The Freak Barber,"Comedy,Horror",1905-12-01,0,0,0.6,0,0,"A barber cuts heads off Negro and white customers, who then dismember him."
102,993184,The Flea,,1905-01-01,0,0,0.6,0,0,"A woman enters her sitting room and begins to undress, as she feels a Pulicomorpha crawling under her clothes."
103,983091,Los nuevos guapos de la vaquería del parque,,1905-01-01,0,0,0.6,0,0,A millionaire solicits girl suitors for marriage.
104,981683,Faust,,1905-01-01,0,0,0.6,0,0,"Alice Guy directed a now lost phonoscene (film that relied on a chronophone sound recording that the actors in the film lip-synced with) version of Faust in 22 scenes(or short films) totaling 1245 meter of film. What remains are mostly postcards containing images of some of the scenes. The earliest proof of this film dates from 1905, as it was shown in a Phono Chronomegaphone Theatre in Belgium(stating it had 5 acts and 8 tableaux). The captions of the postcards refer to lines taken from the opera libretto by Jules Barbier and Michel Carré for the 1859 Opera by Charles Gounod(which again was loosely based on Goethe's play) which the film was based on."
105,981003,Poison or Whiskey,Comedy,1905-05-28,0,0,0.6,0,0,A man wins a girl by pretending to take poison.
106,978989,"Automobile Races at Ormond, Fla.",Documentary,1905-05-23,0,0,0.6,0,0,Various shots of a car race and the spectators.
107,978984,"Across the Subway Viaduct, New York",Documentary,1905-05-23,0,0,0.6,0,0,A train ride of New York.
108,957742,La première sortie d'un collégien,,1905-08-05,0,0,0.6,0,0,"A young student goes to his father and asks for money. When this isn't enough he goes to his mother who gives him more. Happy, he meets his friends who are at a cafe with two young women. They eat and drink and the waiter comes with the bill and demands the student pay it. A fight ensues and he is brought back to his parents house in a carriage. His parents wake up and rush to their son who can't furnish an explanation."
109,940750,"Peace Envoys at Portsmouth, N.H.",Documentary,1905-02-19,0,0,0.6,0,0,"I'm not sure why the negotiations that ended the Russo-Japanese War of 1904-5 took place in Portsmouth, New Hampshire, but President Theodore Roosevelt had been flexing the United States' power in the world. He had offered to mediate an end to the the war. Russia agreed because of the shocking losses they had suffered at Mukden and Tsushima, and the naval revolt in Odessa. Japan had agreed because they feared a drawn-out war would cripple them financially. Besides, the treaty's terms gave them control of Korea. This film documents the world leaders presence in Portsmouth with military parades and naval ships."
110,915857,Les petits vagabonds,Drama,1905-07-22,0,0,0.6,0,0,"A couple of young boys clamber over a fence and break into the hen coop. They steal some eggs and a fat chicken. The adults are after them, but the boys start a fire by accident and lead the adults on a long chase."
111,915856,Les voleurs d'enfants,"Drama,Crime",1905-12-14,0,0,0.6,0,0,A gang of child thieves take one away and hand him over to other gypsies who dress him in rags and cruelly mistreat him. The boy wants to escape and the police find them. The father shoots one of the gypsies and the others are happily arrested.
112,915834,Les farces de Toto Gâte-Sauce,Comedy,1905-11-14,0,0,0.6,0,0,"The apprentice at a pastry shop is more interested in playing tricks on people than sweeping the pavement in front of the shop; more interested in eating the pies with a friend than in delivering them; and so, when the butts of all his tricks set off after him, he runs.... but takes a few swipes at them."
113,915833,Les étrennes du facteur,Comedy,1905-12-14,0,0,0.6,0,0,"It's Christmas time, so it's obligatory to give a gift to everyone, even the guy who's paid to do a job, and often paid very well. It's a yearly routine, and it used to annoy my father no end,, particularly when it came to unionized workers, like post men. So here we see the post man make his way through the building, making a fuss over each piece of mail, and expecting a tip. Don't his employers pay him?"
114,915830,Les cartes lumineuses,Comedy,1905-12-14,0,0,0.6,0,0,A gentleman returns to his home office to find that the porter is smoking his cigars and has the housemaid on his knee.
115,915827,Le physician mal recompense,Comedy,1905-12-14,0,0,0.6,0,0,"A magician conjures up a fine meal for a poor man, and clothes him magnificently.... but what does he get out of it?"
116,915822,Le nihiliste,Drama,1905-12-14,0,0,0.6,0,0,"During a raid, a police officer is shot, and a woman is mistakenly arrested for the crime. Despite the pleas of her mother, she is sentenced to Siberia, but she dies along the way. Her mother decides to take revenge."
117,915816,Le braconnier,Drama,1905-12-14,0,0,0.6,0,0,A Poacher om the loose.
118,915813,Building a British Railway Arrival of the Scotch Express at Rugby,Documentary,1905-12-14,0,0,0.6,0,0,It's the view out of a railroad car near the engine as it navigates among a choice of tracks and takes off through the countryside.
119,915808,Odyssée d'un paysan à Paris,Comedy,1905-09-30,0,0,0.6,0,0,"A peasant goes to Paris to sell a couple of rabbits and everything he finds in the city surprises and amazes him, which causes fun to the Parisians. But they steal his rabbits and he also ends up in prison."
120,1006098,"Sheep Coming Through Chute, Humuula Ranch, Hawaii",,1906-01-01,0,0,0.6,0,0,"Sheep bound through a narrow opening, followed by a panoramic vista of the flock running through a meadow."
121,984069,Le déjeuner du savant,,1906-04-01,0,0,0.6,0,0,An early French film
122,983187,El fuego de la aldea,,1906-01-01,0,0,0.6,0,0,El fuego de la aldea is a Spanish silent film.
123,968043,Satan's Railway Ride,,1906-06-01,0,0,0.6,0,0,People hustle onto a train.
124,916269,Trois sous de poireaux,Comedy,1906-06-16,0,0,0.6,0,0,"A drunk man is going to buy more drink at his wife's expense, which he takes advantage of to get more drunk."
125,916253,Richesse d'un jour,Comedy,1906-06-02,0,0,0.6,0,0,"A rich man receives money and loses his wallet in a park. He finds her a tramp who begins to spend all the money with no sense, to lose everything."
126,916249,Refugees in Camp in Jefferson Square,Documentary,1906-12-15,0,0,0.6,0,0,"After the San Francisco Earthquake knocked the city out, and the fires did more damage, many of the refugees from the devastated area settled in a tent city in Jefferson Square. Here are some images from that site."
127,916246,Pitou amoureux,Comedy,1906-12-15,0,0,0.6,0,0,"Pitou get some leave, so he goes to see his girlfriend, the cook at a house. When her other boyfriend comes in, she makes Pitou hide in the coal bin/garbage can, with the typical results for a slapstick comedy."
128,916241,Parade des sultans,Documentary,1906-12-15,0,0,0.6,0,0,A slave dealer exhibits his wares to a wealthy guy in a turban.... and by that I mean he is showing off women by stripping their clothes from them.
129,916239,Mésaventures de chasse,Comedy,1906-12-06,0,0,0.6,0,0,"A man goes out duck hunting, but everything goes wrong, just like the title indicates."
130,916234,Les six galants dragons,Comedy,1906-12-15,0,0,0.6,0,0,"Half a dozen dragoons attempt to pick up half a dozen nursemaids in he park. Alas, officers come by. It happens again with some women out shopping, but even he officers are outranked when the husbands show up."
131,916233,Les mésaventures d'un tonneau,Comedy,1906-11-24,0,0,0.6,0,0,"A drunk crawls into a barrel. Some boys push the barrel into the street, where it rolls hither and yon for five minutes of screen time, doubtless with the same scientific curiosity of people observing the old woman who swallowed a fly; we don't know why either started the whole process."
132,916231,Les malheurs de monsieur Ducornard,Comedy,1906-12-15,0,0,0.6,0,0,"When the story begins, a man is called out of town after receiving some sort of letter. On his way to the train station, all sorts of problems happen. First, a man knocks him down and threatens him (you later find it is the wife's lover coming to see her as her husband leaves), his carriage loses a wheel, a group of women beat him up for no particular reason, he crashes into a table at a cafe and the patrons attack and much, much more. In the end, he misses his train and returns home...only to find burglars in his home and the pair tie him up. What could possibly happen next??"
133,916227,Les malheurs de Madame Durand,Comedy,1906-05-13,0,0,0.6,0,0,"Madame Durand goes for a walk and is oblivious to practically everything. She ends up making a nuisance of herself again and again. It's so bad that she eventually even walks into an open sewer and falls down inside. She can't find her way out and wanders until she's overcome with fatigue. When she awakens, she has rats crawling on her! Eventually, despite herself, she is rescued and returns home....and you can only assume she learned absolutely nothing!"
134,916226,Les gaietés du divorce,Comedy,1906-12-15,0,0,0.6,0,0,"There have been a lot of comedies about divorce, perhaps more than serious movies about the subject. This seems to be the earliest one I have seen/ As a result of its age, that makes it particularly simple in tone, taking pleasure in the argumentation."
135,916223,Les frères rivaux,Drama,1906-07-21,0,0,0.6,0,0,"When his father dies, two brothers inherit his property but because of a woman who loves one of them, the other becomes jealous and enmity arises."
136,916214,Le détective,Drama,1906-12-15,0,0,0.6,0,0,"A child and her nurse are out walking. A band of desperate men and women knock the nurse down and abduct the child. Soon a ransom note is sent to the parents. They hire a detective to pay the kidnappers off and rescue their child, although it turns out to involve a desperate chase."
137,916209,Le choix d'une bonne,Comedy,1906-12-15,0,0,0.6,0,0,"This maid breaks the dishes, so it's off to the employment office. The next one tries on her mistress's clothes and gets kissed by the master, so it's back to the employment agency. The third..."
138,916206,La scuola di cavalleria Tor di Quinto,Documentary,1906-12-14,0,0,0.6,0,0,"Riders at a cavalry school take the horses through their paces, jumping over fences and walls, descending steep slopes, and fording streams. Some horses balk, and riders occasionally fall off their steeds."
139,916200,La jeteuse de sorts,Drama,1906-12-01,0,0,0.6,0,0,"Picking at random, we see the angry mob of peasants attacking the witch's home with pitchforks and fire; the use of chapter heading titles (at least for the English language version I looked at ), and a rather languid approach to mob violence: they set the witch's house on fire, then do nothing while she strolls out of the place, past them, and to the river where she climbs into a boat and makes her exit, stage right."
140,1011693,"Please Conductor, Don't Put Me Off the Train",,1907-04-01,0,0,0.6,0,0,
141,1000778,Fête de gondoles à Venise,Documentary,1907-01-01,0,0,0.6,0,0,"The most famous gondola celebration in Venice, the ""Regata Storica,"" takes place every year on the first Sunday in September. This splendid film, colored with stencils, is about the 1907 event."
142,984938,The Disintegrated Convict,Comedy,1907-08-21,0,0,0.6,0,0,A metamorphic convict makes his escape.
143,968432,"The Faithful Dog; or, True to the End",,1907-06-01,0,0,0.6,0,0,This subject illustrates the pathetic attachment that exists between a dog and his blind master.
144,962598,Starving Artist,Comedy,1907-08-17,0,0,0.6,0,0,A poor artist living in a garret room uses his talent for painting to feed himself by any means necessary
145,955208,Le Grand Prix de L'Automobile Club de France,Documentary,1907-01-01,0,0,0.6,0,0,Highlights from the 1907 French Grand Prix race.
146,935600,Kvindelige brydere,,1907-01-01,0,0,0.6,0,0,"In this film, female wrestlers fight while two male referees, dressed in suits, keep a close eye on the match as it progresses. (stumfilm.dk)"
