,id,original_title,release_date,runtime,genres,budget,revenue,vote_average,vote_count,popularity,overview
4691,538800,اخراجی ها ۳,2011-07-29,113,Comedy,10000,100000,5.4,6,0.6,The war is over and the deportees are back to their homes and each is after his life. A TV-show is trying to meet some old veterans of war. One of them who is very sick should go to hospital but they late and he is near to meet death. This cause his other friends (the deportees) who now are each with a different look to come visit him.
4695,51995,Salvation Boulevard,2011-07-15,96,"Comedy,Thriller,Action,Drama",5500000,89182,5.4,60,5.232,Set in the world of mega-churches in which a former Deadhead-turned-born again-Christian finds himself on the run from fundamentalist members of his mega-church who will do anything to protect their larger-than-life pastor.
4696,50601,5 Days of War,2011-04-14,113,"War,Drama",20000000,87793,5.7,161,8.958,"An American journalist and his cameraman are caught in the combat zone during the first Russian airstrikes against Georgia. Rescuing Tatia, a young Georgian schoolteacher separated from her family during the attack, the two reporters agree to help reunite her with her family in exchange for serving as their interpreter. As the three attempt to escape to safety, they witness--and document--the devastation from the full-scale crossfire and cold-blooded murder of innocent civilians."
4697,58428,The Innkeepers,2011-08-18,102,"Horror,Thriller",750000,78396,5.4,531,11.465,"During the final days at the Yankee Pedlar Inn, two employees determined to reveal the hotel's haunted past begin to experience disturbing events as old guests check in for a stay."
4706,59296,"Love, Wedding, Marriage",2011-06-03,90,"Comedy,Romance",13000000,51917,5.3,158,7.829,A happy newlywed marriage counselor's views on wedded bliss get thrown for a loop when she finds out her parents are getting divorced.
4708,44754,Margaret,2011-09-30,150,Drama,14000000,46495,6.3,234,6.728,"A young woman witnesses a bus accident, and is caught up in the aftermath, where the question of whether or not it was intentional affects many people's lives."
4713,75230,Bambieffekten,2011-07-22,75,Drama,436500,33144,4.0,2,1.4,"Veronica and Cecilie meet on the Internet, and decide to disappear together. They travel to a cabin in a remote place by the ocean to carry out their plan. They bring along a camera to document the last days of their lives."
4715,91070,L!fe Happens,2011-06-18,100,Comedy,930000,30905,5.5,121,8.154,"A comedy centered on two best friends, Kim and Deena, who fight to maintain normalcy in their lives after Kim gets pregnant and has a baby."
4717,217665,Savages Crossing,2011-05-11,97,"Thriller,Horror",200000,30000,3.7,10,2.913,When a sudden flood traps a group of strangers in an outback roadhouse it becomes clear that the threat from within the group is far greater than from raging torrent outside.
4720,38753,Passion Play,2011-01-10,94,"Drama,Romance,Fantasy",8000000,25603,5.0,87,9.273,An angel under the thumb of a ruthless gangster is saved by a trumpet player down on his luck.
4721,359348,The Worst Movie Ever!,2011-07-08,76,"Music,Comedy,Action,Fiction,Drama,Horror",1100,25206,9.0,3,1.581,"A robot alien. Angst-ridden teens. Cleavage-wielding soul takers. A dark overlord. A cross-dressing idiot. A pregnant 14-year-old cougar. Macho scientists. Santa Claus. Yeah, this movie has it all."
4722,624951,Bhai Log : All About Nation,2011-08-31,150,,50000,25000,10.0,1,1.157,Karachi's underworld life and terrorism.
4723,89750,"Pink Ribbons, Inc.",2011-09-11,97,Documentary,900000,25000,6.8,11,2.481,"Breast cancer has become the poster child of corporate cause-related marketing campaigns. Countless women and men walk, bike, climb and shop for the cure. Each year, millions of dollars are raised in the name of breast cancer, but where does this money go and what does it actually achieve? Pink Ribbons, Inc. is a feature documentary that shows how the devastating reality of breast cancer, which marketing experts have labeled a ""dream cause,"" becomes obfuscated by a shiny, pink story of success."
4729,213444,Jutro bedzie lepiej,2011-11-11,118,"Drama,Adventure",743416,15031,7.2,6,0.6,"Three Russian street kids, who live on their wits in a train station, take off to the countryside hoping to make it across the border to a better life in Poland. They are alternately looking for tenderness and pushing it away because they sense that it is a sign of vulnerability they can ill-afford. Kędzierzawska has the rare ability to take the world of children on its own terms. There is not a false note in this dazzlingly beautiful and emotionally involving story of three kids trying to find their path to a new life.  - Adelaide Film Festival"
4734,223918,Mocca: Life Keeps on Turning,2011-06-06,80,"Documentary,Music",5000,10000,4.8,2,0.6,"Mocca are Arina (vocal), Riko (guitar), Toma (bass) and Indra (drum). Mocca plays indie pop folk jazz swing bossanova music. They established in 1999, in Bandung, Indonesia. In 2011, the band has to take a break because Arina has to go to the USA to get married. This documentary tells the story of the band members during these 12 years."
4738,65650,The Good Doctor,2011-04-23,93,"Drama,Thriller,Mystery",6000000,5206,6.2,204,23.135,"Dr. Martin Blake, who has spent his life looking for respect, meets an 18-year-old patient named Diane, suffering from a kidney infection, and gets a much-needed boost of self-esteem. However, when her health starts improving, Martin fears losing her, so he begins tampering with her treatment, keeping Diane sick and in the hospital right next to him."
4739,577015,Hot Naked Sex & the City,2011-01-01,78,Comedy,5000,5000,6.0,2,1.035,An adult writer for a famous porn magazine in New York City offer advice and stories.
4740,72766,Newlyweds,2011-12-26,85,"Comedy,Romance,Drama",9000,5000,6.0,13,3.054,A newlywed couple's honeymoon is upended by the arrivals of their respective sisters.
4743,825200,Если бы да кабы,2011-05-12,90,"Comedy,Adventure",6000000,3000,6.0,1,0.6,"Once in his life, retired intelligence officer and respectable family man Nikolai Nikitin decided to go ""left"" ... What was his shock when in the girl he was offered in a brothel, he recognized ... his own granddaughter Varya, whom the pimps do not want to let go of their clutches. What to do? Run! Hiding from persecution, the heroes go straight from the brothel to Paris. If only I knew ... If only it were all!"
4745,211968,18 cigarrillos y medio,2011-04-09,71,Drama,200000,2038,5.0,2,0.6,"""18 cigarrillos y medio"" (18 Cigarettes and a half) happens during a day, time that Ezequiel takes to smoke a box of cigarettes. Almost 22 years old, neither Ezequiel or his friends are having a good time. Ezequiel knows there is no way to solve his problems, at least not an easy way to solve them, but he keeps trying to find out what he reallly wants, regardless the circumstances."
4747,848750,Swayam krushi,2011-09-01,154,Drama,10,675,3.0,1,0.6,"Vijay, an unemployed youth, falls in love with Kalyani, only to face objections. In order to become rich and marry the woman of his dreams, he sets up a business venture along with his friends."
4752,62796,William & Kate,2011-04-18,83,"Drama,Romance,Movie",20,15,5.7,101,7.724,"William &amp; Kate is the first of two unrelated American television films about the relationship between Prince William and Catherine ""Kate"" Middleton (now The Duke and Duchess of Cambridge), directed by Mark Rosman and written by Nancey Silvers. The film was a ratings success, despite the negative reception from critics. The second film William &amp; Catherine: A Royal Romance was produced by a different company and released in August 2011."
4754,79546,Yaar Annmulle,2011-10-07,143,"Comedy,Romance,Drama",2,9,6.8,3,0.719,"A story of three friends - Guri, Deep and Sher Singh - who are studying in a university and are staying together in the hostel of the same university. The movie explores this very friendship between these three boys as they spend their student days doing all the usual things that students normally do. They do everything together - bunking classes, getting into fights with a rival group, talking and laughing over numerous cups of tea - and they even fall in love together. However, the love stories of all the three friends turn out to be complicated. Written by Anterpreet Singh"
4794,24428,The Avengers,2012-04-25,143,"Fiction,Action,Adventure",220000000,1518815515,7.7,27515,184.479,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!"
4795,37724,Skyfall,2012-10-25,143,"Action,Adventure,Thriller",200000000,1108569499,7.2,13751,60.968,"When Bond's latest assignment goes gravely wrong, agents around the world are exposed and MI6 headquarters is attacked. While M faces challenges to her authority and position from Gareth Mallory, the new Chairman of the Intelligence and Security Committee, it's up to Bond, aided only by field agent Eve, to locate the mastermind behind the attack."
4796,49026,The Dark Knight Rises,2012-07-16,165,"Action,Crime,Drama,Thriller",250000000,1081041287,7.8,19960,84.52,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy."
4797,49051,The Hobbit: An Unexpected Journey,2012-11-26,169,"Adventure,Fantasy,Action",250000000,1021103568,7.3,16292,140.128,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon."
4798,57800,Ice Age: Continental Drift,2012-06-27,88,"Animation,Comedy,Adventure,Family",95000000,877244782,6.3,6584,76.516,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world."
4799,50620,The Twilight Saga: Breaking Dawn - Part 2,2012-11-13,115,"Adventure,Fantasy,Drama,Romance",120000000,829000000,6.5,7846,132.341,"After the birth of Renesmee, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi."
4800,1930,The Amazing Spider-Man,2012-06-23,136,"Action,Adventure,Fantasy",215000000,757930663,6.7,15269,130.928,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero."
4801,80321,Madagascar 3: Europe's Most Wanted,2012-06-06,93,"Animation,Family,Comedy,Adventure",145000000,746921274,6.6,5244,66.496,"Animal pals Alex, Marty, Melman, and Gloria are still trying to make it back to New York's Central Park Zoo. They are forced to take a detour to Europe to find the penguins and chimps who broke the bank at a Monte Carlo casino. When French animal-control officer Capitaine Chantel DuBois picks up their scent, Alex and company are forced to hide out in a traveling circus."
4802,70160,The Hunger Games,2012-03-12,142,"Fiction,Adventure,Fantasy",75000000,691210692,7.2,19516,45.959,"Every year in the ruins of what was once North America, the nation of Panem forces each of its twelve districts to send a teenage boy and girl to compete in the Hunger Games.  Part twisted entertainment, part government intimidation tactic, the Hunger Games are a nationally televised event in which “Tributes” must fight with one another until one survivor remains.  Pitted against highly-trained Tributes who have prepared for these Games their entire lives, Katniss is forced to rely upon her sharp instincts as well as the mentorship of drunken former victor Haymitch Abernathy.  If she’s ever to return home to District 12, Katniss must make impossible choices in the arena that weigh survival against humanity and life against love. The world will be watching."
4803,41154,Men in Black 3,2012-05-23,106,"Action,Comedy,Fiction",225000000,624026776,6.5,9054,57.801,"Agents J and K are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K to save his partner, the agency, and the future of humankind."
4804,87827,Life of Pi,2012-11-20,127,"Adventure,Drama",120000000,609016565,7.4,11780,37.498,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean."
4805,72105,Ted,2012-06-29,107,"Comedy,Fantasy",50000000,549368315,6.4,10838,74.209,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori."
4806,62177,Brave,2012-06-21,93,"Animation,Adventure,Comedy,Family,Action,Fantasy",185000000,538983207,7.0,11791,90.776,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall."
4808,82690,Wreck-It Ralph,2012-01-01,101,"Family,Animation,Comedy,Adventure",165000000,471222889,7.3,10862,87.496,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started."
4809,82695,Les Misérables,2012-12-18,158,"History,Drama",61000000,441809770,7.3,4690,15.646,"An adaptation of the successful stage musical based on Victor Hugo's classic novel set in 19th-century France, in which a paroled prisoner named Jean Valjean seeks redemption."
4810,68718,Django Unchained,2012-12-25,165,"Drama,Western",100000000,425368238,8.2,23026,63.761,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner."
4811,70981,Prometheus,2012-05-30,124,"Fiction,Adventure,Mystery",130000000,403354469,6.5,10493,110.483,"A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race."
4812,58595,Snow White and the Huntsman,2012-05-30,127,"Adventure,Fantasy,Drama",170000000,396600000,6.0,7150,45.974,"After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest."
4813,82675,Taken 2,2012-09-27,91,"Action,Crime,Thriller",45000000,376141306,6.3,5812,93.664,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter."
4814,76492,Hotel Transylvania,2012-09-20,91,"Animation,Comedy,Family,Fantasy",85000000,358375603,7.0,7528,60.75,"Welcome to Hotel Transylvania, Dracula's lavish five-stake resort, where monsters and their families can live it up and no humans are allowed. One special weekend, Dracula has invited all his best friends to celebrate his beloved daughter Mavis's 118th birthday. For Dracula catering to all of these legendary monsters is no problem but the party really starts when one ordinary guy stumbles into the hotel and changes everything!"
4815,72545,Journey 2: The Mysterious Island,2012-01-19,94,"Adventure,Action,Fiction",79000000,355692760,6.1,3642,123.497,"Sean Anderson partners with his mom's boyfriend on a mission to find his grandfather, who is thought to be missing on a mythical island."
4816,73723,The Lorax,2012-03-01,86,"Animation,Family",70000000,348840316,6.5,2878,40.529,"A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world."
4817,76163,The Expendables 2,2012-08-08,103,"Action,Adventure,Thriller",100000000,314975955,6.3,5857,53.234,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat."
4818,81188,Rise of the Guardians,2012-11-21,97,"Family,Animation,Fantasy,Action,Adventure",145000000,306941670,7.4,5781,43.367,"When an evil spirit known as Pitch lays down the gauntlet to take over the world, the immortal Guardians must join forces for the first time to protect the hopes, beliefs and imagination of children all over the world."
4819,44833,Battleship,2012-04-11,131,"Thriller,Action,Adventure,Fiction",209000000,303025485,5.8,4787,50.875,"When mankind beams a radio signal into space, a reply comes from ‘Planet G’, in the form of several alien crafts that splash down in the waters off Hawaii. Lieutenant Alex Hopper is a weapons officer assigned to the USS John Paul Jones, part of an international naval coalition which becomes the world's last hope for survival as they engage the hostile alien force of unimaginable strength. While taking on the invaders, Hopper must also try to live up to the potential that his brother, and his fiancée's father—an Admiral—expect of him."
4820,57165,Wrath of the Titans,2012-03-28,99,"Fantasy,Adventure",150000000,301970083,5.7,3641,81.016,"Perseus tries to live a quieter life as a village fisherman while - dangerously weakened by humanity's lack of devotion - the gods are losing control of the long-imprisoned Titans and their ferocious leader, Kronos."
4821,49529,John Carter,2012-03-07,132,"Action,Adventure,Fiction",250000000,284139100,6.3,4861,121.953,"John Carter is a war-weary, former military captain who's inexplicably transported to the mysterious and exotic planet of Barsoom (Mars) and reluctantly becomes embroiled in an epic conflict. It's a world on the brink of collapse, and Carter rediscovers his humanity when he realizes the survival of Barsoom and its people rests in his hands."
4822,49040,The Bourne Legacy,2012-08-08,135,"Action,Thriller",130000000,276572938,6.2,5000,29.454,New CIA operative Aaron Cross experiences life-or-death stakes that have been triggered by the previous actions of Jason Bourne.
4823,72976,Lincoln,2012-11-09,149,"History,Drama",65000000,275293450,6.9,3267,8.272,"The revealing story of the 16th US President's tumultuous final months in office. In a nation divided by war and the strong winds of change, Lincoln pursues a course of action designed to end the war, unite the country and abolish slavery. With the moral courage and fierce determination to succeed, his choices during this critical moment will change the fate of generations to come."
4824,62213,Dark Shadows,2012-05-09,113,"Comedy,Fantasy",150000000,245527149,6.0,6365,39.285,Vampire Barnabas Collins is inadvertently freed from his tomb and emerges into the very changed world of 1972. He returns to Collinwood Manor to find that his once-grand estate and family have fallen into ruin.
4825,71679,Resident Evil: Retribution,2012-09-12,95,"Action,Horror,Fiction",65000000,240159255,5.8,3412,7.56,"The Umbrella Corporation’s deadly T-virus continues to ravage the Earth, transforming the global population into legions of the flesh eating Undead. The human race’s last and only hope, Alice, awakens in the heart of Umbrella’s most clandestine operations facility and unveils more of her mysterious past as she delves further into the complex. Without a safe haven, Alice continues to hunt those responsible for the outbreak; a chase that takes her from Tokyo to New York, Washington, D.C. and Moscow, culminating in a mind-blowing revelation that will force her to rethink everything that she once thought to be true. Aided by new found allies and familiar friends, Alice must fight to survive long enough to escape a hostile world on the brink of oblivion. The countdown has begun."
4826,82693,Silver Linings Playbook,2012-11-16,122,"Drama,Comedy,Romance",21000000,236412453,7.1,10704,28.566,"After spending eight months in a mental institution, a former teacher moves back in with his parents and tries to reconcile with his ex-wife."
4827,71552,American Reunion,2012-04-04,113,Comedy,50000000,234989584,6.3,3889,77.934,"The characters we met a little more than a decade ago return to East Great Falls for their high-school reunion. In one long-overdue weekend, they will discover what has changed, who hasn’t, and that time and distance can’t break the bonds of friendship."
4828,68734,Argo,2012-03-22,120,"Drama,Thriller",44500000,232325503,7.3,7284,13.666,"As the Iranian revolution reaches a boiling point, a CIA 'exfiltration' specialist concocts a risky plan to free six Americans who have found shelter at the home of the Canadian ambassador."
4829,75780,Jack Reacher,2012-12-20,130,"Crime,Drama,Thriller,Action",60000000,218340595,6.6,5987,88.378,"When a gunman takes five lives with six shots, all evidence points to the suspect in custody. On interrogation, the suspect offers up a single note: ""Get Jack Reacher!"" So begins an extraordinary chase for the truth, pitting Jack Reacher against an unexpected enemy, with a skill for violence and a secret to keep."
4830,59961,Safe House,2012-02-08,115,"Action,Thriller",85000000,208076205,6.4,3056,15.417,"A dangerous CIA renegade resurfaces after a decade on the run. When the safe house he's remanded to is attacked by mercenaries, a rookie operative escapes with him. Now, the unlikely allies must stay alive long enough to uncover who wants them dead."
4831,151743,人再囧途之泰囧,2012-12-12,105,"Comedy,Adventure,Drama",2200000,208000000,6.2,70,5.856,"Lost in Thailand is the story of two rival business managers, Xu and Bo, who are fighting over a revolutionary new in-house technology for control of their company. If Xu wins, his future will be secured. The critical task is to secure control over the shares of the chairman, who is at a retreat in Thailand. Xu catches the first plane to Bangkok, where he meets the happy-go-lucky Wang, an unexpected travel companion who will open his eyes to life's true priorities."
4832,64688,21 Jump Street,2012-03-14,109,"Action,Comedy,Crime",42000000,201585328,6.9,9029,34.944,"In high school, Schmidt was a dork and Jenko was the popular jock. After graduation, both of them joined the police force and ended up as partners riding bicycles in the city park. Since they are young and look like high school students, they are assigned to an undercover unit to infiltrate a drug ring that is supplying high school students synthetic drugs."
4833,64635,Total Recall,2012-08-02,121,"Action,Fiction,Thriller",125000000,198802074,6.0,4779,53.632,"Welcome to Rekall, the company that can turn your dreams into real memories. For a factory worker named Douglas Quaid, even though he's got a beautiful wife who he loves, the mind-trip sounds like the perfect vacation from his frustrating life - real memories of life as a super-spy might be just what he needs. But when the procedure goes horribly wrong, Quaid becomes a hunted man. Finding himself on the run from the police - controlled by Chancellor Cohaagen, the leader of the free world - Quaid teams up with a rebel fighter to find the head of the underground resistance and stop Cohaagen. The line between fantasy and reality gets blurred and the fate of his world hangs in the balance as Quaid discovers his true identity, his true love, and his true fate."
4834,80278,The Impossible,2012-09-09,113,"Thriller,Drama",45000000,198087212,7.4,5519,59.123,"In December 2004, close-knit family Maria, Henry and their three sons begin their winter vacation in Thailand. But the day after Christmas, the idyllic holiday turns into an incomprehensible nightmare when a terrifying roar rises from the depths of the sea, followed by a wall of black water that devours everything in its path. Though Maria and her family face their darkest hour, unexpected displays of kindness and courage ameliorate their terror."
4835,72570,The Vow,2012-02-05,104,"Drama,Romance",30000000,196114570,7.2,3557,33.053,"Happy young married couple Paige and Leo are, well, happy. Then a car accident puts Paige into a life-threatening coma. Upon awakening she has lost the previous five years of memories, including those of her beloved Leo, her wedding, a confusing relationship with her parents, or the ending of her relationship with her ex-fiance. Despite these complications, Leo endeavors to win her heart again and rebuild their marriage."
4836,62764,Mirror Mirror,2012-03-15,106,"Adventure,Comedy,Family,Fantasy",85000000,183018522,5.9,2895,19.333,"After she spends all her money, an evil enchantress queen schemes to marry a handsome, wealthy prince. There's just one problem - he's in love with a beautiful princess, Snow White. Now, joined by seven rebellious dwarves, Snow White launches an epic battle of good vs. evil..."
4837,76493,The Dictator,2012-05-15,83,Comedy,65000000,179379533,6.1,4955,28.0,The heroic story of a dictator who risks his life to ensure that democracy would never come to the country he so lovingly oppressed.
4838,98567,十二生肖,2012-12-20,109,"Action,Adventure",48000000,171339013,6.1,670,35.166,"Asian Hawk leads a mercenary team to recover several lost artifacts from the Old Summer Palace, the bronze heads of the 12 Chinese Zodiac animals which were sacked by the French and British armies from the imperial Summer Palace in Beijing in 1860. Assisted by a Chinese student & a Parisian lady, Hawk stops at nothing to accomplish the mission."
4839,77930,Magic Mike,2012-06-28,110,"Drama,Comedy",7000000,167221571,6.1,2586,31.213,"Mike, an experienced stripper, takes a younger performer called The Kid under his wing and schools him in the arts of partying, picking up women, and making easy money."
4840,87502,Flight,2012-11-02,138,Drama,31000000,161772375,6.8,5194,30.874,"Commercial airline pilot Whip Whitaker has a problem with drugs and alcohol, though so far he's managed to complete his flights safely. His luck runs out when a disastrous mechanical malfunction sends his plane hurtling toward the ground. Whip pulls off a miraculous crash-landing that results in only six lives lost. Shaken to the core, Whip vows to get sober -- but when the crash investigation exposes his addiction, he finds himself in an even worse situation."
4841,52520,Underworld: Awakening,2012-01-19,88,"Fantasy,Action,Horror",70000000,160112671,6.3,3564,65.294,"Having escaped years of imprisonment, vampire warrioress Selene finds herself in a changed world where humans have discovered the existence of both Vampire and Lycan clans and are conducting an all-out war to eradicate both immortal species. Now Selene must battle the humans and a frightening new breed of super Lycans to ensure the death dealers' survival."
4842,59962,This Means War,2012-02-14,98,"Action,Comedy,Romance",65000000,156974557,6.1,2982,17.155,Two top CIA operatives wage an epic battle against one another after they discover they are dating the same woman.
4843,76726,Chronicle,2012-02-01,84,"Fiction,Drama,Thriller",15000000,145000000,6.8,4510,100.038,"Three high school students make an incredible discovery, leading to their developing uncanny powers beyond their understanding. As they learn to control their abilities and use them to their advantage, their lives start to spin out of control, and their darker sides begin to take over."
4844,82990,Paranormal Activity 4,2012-10-17,97,Horror,5000000,142817992,5.4,1611,42.146,"It has been five years since the disappearance of Katie and Hunter, and a suburban family witness strange events in their neighborhood when a woman and a mysterious child move in."
4845,85446,Step Up Revolution,2012-07-26,99,"Music,Drama,Romance",33000000,140470746,6.9,1849,30.319,"Emily arrives in Miami with aspirations to become a professional dancer. She sparks with Sean, the leader of a dance crew whose neighborhood is threatened by Emily's father's development plans."
4846,97630,Zero Dark Thirty,2012-12-19,157,"Thriller,Drama,History",40000000,132820716,7.0,3843,22.247,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L. Team 6 in May, 2011."
4847,83542,Cloud Atlas,2012-10-26,172,"Drama,Fiction",102000000,130482868,6.9,6257,21.103,"A set of six nested stories spanning time between the 19th century and a distant post-apocalyptic future. Cloud Atlas explores how the actions and consequences of individual lives impact one another throughout the past, the present and the future. Action, mystery and romance weave through the story as one soul is shaped from a killer into a hero and a single act of kindness ripples across centuries to inspire a revolution in the distant future.  Based on the award winning novel by David Mitchell. Directed by Tom Tykwer and the Wachowskis."
4848,65086,The Woman in Black,2012-02-03,95,"Drama,Horror,Thriller",17000000,127730736,6.1,3074,19.779,"The story follows a young lawyer, Arthur Kipps, who is ordered to travel to a remote village and sort out a recently deceased client’s papers. As he works alone in the client’s isolated house, Kipps begins to uncover tragic secrets, his unease growing when he glimpses a mysterious woman dressed only in black. Receiving only silence from the locals, Kipps is forced to uncover the true identity of the Woman in Black on his own, leading to a desperate race against time when he discovers her true identity."
4849,72197,The Pirates! In an Adventure with Scientists!,2012-03-12,88,"Animation,Adventure,Family,Comedy",60000000,123054041,6.4,891,14.638,"The luxuriantly bearded Pirate Captain is a boundlessly enthusiastic, if somewhat less-than-successful, terror of the High Seas. With a rag-tag crew at his side, and seemingly blind to the impossible odds stacked against him, the Captain has one dream: to beat his bitter rivals Black Bellamy and Cutlass Liz to the much coveted Pirate of the Year Award. It’s a quest that takes our heroes from the shores of exotic Blood Island to the foggy streets of Victorian London. Along the way they battle a diabolical queen and team up with a haplessly smitten young scientist, but never lose sight of what a pirate loves best: adventure!"
4850,88042,Parental Guidance,2012-12-25,104,Comedy,25000000,119772232,5.9,412,15.881,Artie and Diane agree to look after their three grandkids when their type-A helicopter parents need to leave town for work. Problems arise when the kids' 21st-century behavior collides with Artie and Diane's old-school methods.
4851,72331,Abraham Lincoln: Vampire Hunter,2012-06-20,94,"Action,Fantasy,Horror",69000000,116471580,5.7,2847,112.025,"President Lincoln's mother is killed by a supernatural creature, which fuels his passion to crush vampires and their slave-owning helpers."
4852,114150,Pitch Perfect,2012-09-28,112,"Comedy,Music,Romance",17000000,115400000,7.3,5900,27.358,"College student Beca knows she does not want to be part of a clique, but that's exactly where she finds herself after arriving at her new school. Thrust in among mean gals, nice gals and just plain weird gals, Beca finds that the only thing they have in common is how well they sing together. She takes the women of the group out of their comfort zone of traditional arrangements and into a world of amazing harmonic combinations in a fight to the top of college music competitions."
4853,82696,Hope Springs,2012-08-07,100,"Drama,Comedy,Romance",30000000,114281051,6.2,670,11.752,"After thirty years of marriage, a middle-aged couple attends an intense, week-long counseling session to work on their relationship."
4854,77174,ParaNorman,2012-08-03,90,"Family,Animation,Adventure,Comedy",60000000,107139399,6.9,2139,46.163,"In the town of Blithe Hollow, Norman Babcock can speak to the dead, but no one other than his eccentric new friend believes his ability is real. One day, Norman's eccentric uncle tells him of a ritual he must perform to protect the town from a curse cast by a witch centuries ago."
4855,77953,The Campaign,2012-08-09,85,Comedy,95000000,104907746,5.8,1459,11.748,Two rival politicians compete to win an election to represent their small North Carolina congressional district in the United States House of Representatives.
4857,57214,Project X,2012-03-01,88,Comedy,12000000,102731865,6.8,5336,140.147,"Three high school seniors throw a party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads."
4858,76487,The Devil Inside,2012-01-06,83,"Thriller,Horror",1000000,101758490,4.7,676,18.129,"In Italy, a woman becomes involved in a series of unauthorized exorcisms during her mission to discover what happened to her mother, who allegedly murdered three people during her own exorcism."
4859,506664,یکی میخواد باهات حرف بزنه,2012-09-22,90,Drama,100000,100000000,8.0,2,0.6,"Yasaman has been living with her mother Leila since birth. Leila has never let her see her father. When Yasaman gets brain death in an accident, Leila has one week time to get consent from her ex-husband for a vital issue."
4860,77877,The Lucky One,2012-04-19,101,"Drama,Romance",25000000,99357138,7.1,3073,20.524,"U.S. Marine Sergeant Logan Thibault returns from his third tour of duty in Iraq, with the one thing he credits with keeping him alive-a photograph he found of a woman he doesn't even know. Learning her name is Beth and where she lives, he shows up at her door, and ends up taking a job at her family-run local kennel. Despite her initial mistrust and the complications in her life, a romance develops between them, giving Logan hope that Beth could be much more than his good luck charm."
